Filename,Count,CatchQuantity,CatchRecoverability,CatchSLOC,FlowHandlingActions,FlowHandlingStrategy,FlowQuantity,Invoked Methods,Try Quantity,5,TrySLOC
ColumnPrefix.java,0,0,0,0,0,3.0,0.0,0.0,0,9.0,0
ColumnHelper.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
ColumnHeader.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
ColumnFamily.java,0,0,0,0,0,3.0,0.0,0.0,0,9.0,0
Column.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
CollectorNodemanagerSecurityInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
CollectorNodemanagerProtocolPBServiceImpl.java,268,4,4,12,4,8.0,2.0,4.0,2,3.0,18
CollectorNodemanagerProtocolPBClientImpl.java,190,2,0,8,2,1.0,2.0,4.0,2,2.0,14
CollectorNodemanagerProtocolPB.java,0,0,0,0,0,8.0,0.0,0.0,0,2.0,0
CollectorNodemanagerProtocol.java,0,0,0,0,0,9.0,0.0,0.0,0,9.0,0
CollectorInfoPBImpl.java,0,0,0,0,0,8.0,0.0,0.0,0,7.0,0
CollectorInfo.java,0,0,0,0,0,6.0,0.0,0.0,0,9.0,0
CollectionType.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
CMgrUpdateContainersEvent.java,0,0,0,0,0,6.0,0.0,0.0,0,7.0,0
CMgrSignalContainersEvent.java,0,0,0,0,0,8.0,0.0,0.0,0,3.0,0
CMgrCompletedContainersEvent.java,0,0,0,0,0,5.0,0.0,0.0,0,4.0,0
CMgrCompletedAppsEvent.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
ClusterUserInfo.java,0,0,0,0,0,8.0,0.0,0.0,0,8.0,0
ClusterNodeTracker.java,0,0,0,0,0,3.0,0.0,102.0,18,3.0,241
ClusterNode.java,0,0,0,0,0,7.0,0.0,23.0,12,4.0,99
ClusterMonitor.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
ClusterMetricsInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,0.0,0
ClusterMetrics.java,0,0,0,0,0,3.0,0.0,0.0,0,1.0,0
ClusterInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
ClusterEntity.java,0,0,0,0,0,6.0,0.0,0.0,0,5.0,0
ClusterCLI.java,144,1,0,5,1,2.0,1.0,3.0,1,2.0,7
Clock.java,0,0,0,0,0,6.0,0.0,0.0,0,8.0,0
ClientToAMTokenSelector.java,0,0,0,0,0,4.0,0.0,0.0,0,0.0,0
ClientToAMTokenSecretManagerInRM.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
ClientToAMTokenSecretManager.java,44,1,0,2,1,1.0,1.0,1.0,1,1.0,5
ClientToAMTokenIdentifierForTest.java,0,0,0,0,0,2.0,0.0,0.0,0,8.0,0
ClientToAMTokenIdentifier.java,0,0,0,0,0,8.0,0.0,0.0,0,1.0,0
ClientTimelineSecurityInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,7.0,0
ClientSCMProtocolPBServiceImpl.java,268,4,4,12,4,9.0,2.0,4.0,2,1.0,16
ClientSCMProtocolPBClientImpl.java,190,2,0,8,2,1.0,2.0,4.0,2,5.0,14
ClientSCMProtocolPB.java,0,0,0,0,0,4.0,0.0,0.0,0,2.0,0
ClientSCMProtocol.java,0,0,0,0,0,1.0,0.0,0.0,0,3.0,0
ClientSCMMetrics.java,0,0,0,0,0,8.0,0.0,0.0,0,7.0,0
ClientRMService.java,3869,16,15,66,16,1.0,16.0,150.0,16,2.0,263
ClientRMSecurityInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
ClientRMProxy.java,0,0,0,0,0,3.0,0.0,0.0,0,9.0,0
ClientRequestInterceptor.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
ClientRegistryBinder.java,106,1,0,4,1,8.0,1.0,5.0,1,8.0,13
ClientProtocolService.java,232,2,2,8,2,6.0,2.0,6.0,2,1.0,12
ClientMethod.java,0,0,0,0,0,8.0,0.0,0.0,0,3.0,0
ClientAMService.java,224,2,0,6,2,3.0,2.0,17.0,2,0.0,16
ClientAMSecurityInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,9.0,0
ClientAMProxy.java,0,0,0,0,0,8.0,0.0,0.0,0,0.0,0
ClientAMProtocolPBServiceImpl.java,738,9,9,27,9,7.0,9.0,9.0,9,0.0,45
ClientAMProtocolPBClientImpl.java,684,9,0,27,9,9.0,9.0,18.0,9,3.0,45
ClientAMProtocolPB.java,0,0,0,0,0,8.0,0.0,0.0,0,0.0,0
ClientAMProtocol.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
ClientAMPolicyProvider.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
Client.java,1038,9,2,30,9,2.0,9.0,44.0,10,2.0,100
CleanerTask.java,935,7,1,23,7,8.0,6.0,36.0,6,7.0,118
CleanerService.java,369,3,1,9,3,8.0,3.0,18.0,3,6.0,44
CleanerMetrics.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
ClasspathConstructor.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
CircularIterator.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
ChecksumSHA256Impl.java,0,0,0,0,0,6.0,0.0,0.0,0,8.0,0
CheckForDecommissioningNodesResponsePBImpl.java,0,0,0,0,0,7.0,0.0,0.0,0,7.0,0
CheckForDecommissioningNodesResponse.java,0,0,0,0,0,8.0,0.0,0.0,0,0.0,0
CheckForDecommissioningNodesRequestPBImpl.java,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0
CheckForDecommissioningNodesRequest.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
ChangeMonitoringContainerResourceEvent.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
CGroupsResourceCalculator.java,500,5,2,16,5,2.0,5.0,20.0,6,5.0,75
CGroupsMountConfig.java,0,0,0,0,0,7.0,0.0,0.0,0,4.0,0
CGroupsMemoryResourceHandlerImpl.java,189,1,1,5,1,2.0,1.0,14.0,1,3.0,26
CgroupsLCEResourcesHandler.java,476,5,2,14,5,2.0,5.0,30.0,5,5.0,84
CGroupsHandlerImpl.java,1491,9,6,33,9,1.0,9.0,65.0,11,3.0,177
CGroupsHandler.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
CGroupsCpuResourceHandlerImpl.java,254,2,2,8,2,9.0,2.0,16.0,2,2.0,38
CGroupsBlkioResourceHandlerImpl.java,571,3,1,13,3,8.0,3.0,13.0,3,3.0,31
CGroupElasticMemoryController.java,1300,11,3,39,11,0.0,9.0,57.0,9,3.0,183
CentralizedOpportunisticContainerAllocator.java,0,0,0,0,0,1.0,0.0,0.0,0,7.0,0
CapacitySchedulerTestUtilities.java,0,0,0,0,0,3.0,0.0,0.0,0,2.0,0
CapacitySchedulerQueueManager.java,177,1,0,3,1,4.0,1.0,16.0,1,4.0,29
CapacitySchedulerQueueInfoList.java,0,0,0,0,0,8.0,0.0,0.0,0,9.0,0
CapacitySchedulerQueueInfo.java,0,0,0,0,0,5.0,0.0,0.0,0,2.0,0
CapacitySchedulerQueueHelpers.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
CapacitySchedulerQueueContext.java,0,0,0,0,0,7.0,0.0,0.0,0,8.0,0
CapacitySchedulerQueueCapacityHandler.java,0,0,0,0,0,2.0,0.0,12.0,1,2.0,19
CapacitySchedulerQueueCalculationTestBase.java,0,0,0,0,0,5.0,0.0,0.0,0,6.0,0
CapacitySchedulerPreemptionUtils.java,0,0,0,0,0,5.0,0.0,0.0,0,0.0,0
CapacitySchedulerPreemptionTestBase.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
CapacitySchedulerPreemptionContext.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
CapacitySchedulerPlanFollower.java,715,4,0,12,4,2.0,2.0,8.0,2,0.0,27
CapacitySchedulerPage.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
CapacitySchedulerMetrics.java,0,0,0,0,0,7.0,0.0,0.0,0,4.0,0
CapacitySchedulerLeafQueueInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,3.0,0
CapacitySchedulerInfoHelper.java,0,0,0,0,0,7.0,0.0,0.0,0,6.0,0
CapacitySchedulerInfo.java,0,0,0,0,0,8.0,0.0,0.0,0,8.0,0
CapacitySchedulerHealthInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
CapacitySchedulerContext.java,0,0,0,0,0,5.0,0.0,0.0,0,6.0,0
CapacitySchedulerConfigValidator.java,118,1,0,3,1,0.0,1.0,11.0,2,7.0,19
CapacitySchedulerConfiguration.java,1164,7,7,25,7,4.0,7.0,24.0,7,5.0,80
CapacitySchedulerConfigGeneratorForTest.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
CapacityScheduler.java,3525,18,6,68,18,8.0,17.0,549.0,51,6.0,1213
CapacityReservationSystem.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
CapacityReservationsACLsManager.java,0,0,0,0,0,3.0,0.0,0.0,0,8.0,0
CapacityQueueACLsManager.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
CapacityOverTimePolicy.java,447,2,2,6,2,7.0,2.0,4.0,2,7.0,19
CapacityHeadroomProvider.java,0,0,0,0,0,2.0,0.0,0.0,0,9.0,0
CapacityConverterFactory.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
CapacityConverter.java,0,0,0,0,0,3.0,0.0,0.0,0,1.0,0
CandidateNodeSetUtils.java,0,0,0,0,0,3.0,0.0,0.0,0,9.0,0
CandidateNodeSet.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
CancelDelegationTokenResponsePBImpl.java,0,0,0,0,0,6.0,0.0,0.0,0,7.0,0
CancelDelegationTokenResponse.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
CancelDelegationTokenRequestPBImpl.java,0,0,0,0,0,5.0,0.0,0.0,0,6.0,0
CancelDelegationTokenRequest.java,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0
CalculationContext.java,0,0,0,0,0,5.0,0.0,0.0,0,8.0,0
BulkActivitiesInfo.java,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0
BuilderUtils.java,0,0,0,0,0,8.0,0.0,0.0,0,2.0,0
BufferedClientResponse.java,66,1,1,3,1,8.0,1.0,2.0,1,2.0,5
BroadcastAMRMProxyPolicy.java,0,0,0,0,0,8.0,0.0,0.0,0,7.0,0
BoundedAppender.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
BlockForTest.java,0,0,0,0,0,2.0,0.0,0.0,0,5.0,0
BlacklistManager.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
BatchedRequests.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
BasicAppInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0
BaseTableRW.java,0,0,0,0,0,4.0,0.0,0.0,0,6.0,0
BaseTable.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
BaseSharingPolicyTest.java,212,1,1,5,1,9.0,1.0,17.0,1,5.0,45
BaseRouterWebServicesTest.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
BaseRouterRMAdminTest.java,0,0,0,0,0,5.0,0.0,0.0,0,9.0,0
BaseRouterPoliciesTest.java,150,1,0,3,1,0.0,1.0,5.0,1,7.0,8
BaseRouterClientRMTest.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
BaseResource.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
BasePolicyManagerTest.java,0,0,0,0,0,2.0,0.0,0.0,0,8.0,0
BasePBImplRecordsTest.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
BaseNMTokenSecretManager.java,0,0,0,0,0,9.0,0.0,14.0,5,5.0,30
BaseFederationPoliciesTest.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
BaseContainerTokenSecretManager.java,0,0,0,0,0,6.0,0.0,10.0,4,8.0,21
BaseContainerSchedulerTest.java,69,1,0,2,1,4.0,1.0,3.0,1,5.0,8
BaseContainerManagerTest.java,0,0,0,0,0,3.0,0.0,0.0,0,1.0,0
BaseClientToAMTokenSecretManager.java,0,0,0,0,0,4.0,0.0,0.0,0,9.0,0
BaseAMRMProxyTest.java,654,4,0,15,4,1.0,4.0,25.0,4,2.0,48
BaseAMRMProxyE2ETest.java,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0
BaseAMRMClientTest.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
BadRequestException.java,0,0,0,0,0,8.0,0.0,0.0,0,3.0,0
BadConfigException.java,0,0,0,0,0,2.0,0.0,0.0,0,8.0,0
BadCommandArgumentsException.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
BadClusterStateException.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
AuxServicesEventType.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
AuxServicesEvent.java,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0
AuxServices.java,1938,14,7,46,14,4.0,13.0,82.0,15,2.0,153
AuxServiceRecords.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
AuxServiceRecord.java,0,0,0,0,0,7.0,0.0,0.0,0,4.0,0
AuxServiceFile.java,0,0,0,0,0,4.0,0.0,0.0,0,6.0,0
AuxServiceConfiguration.java,0,0,0,0,0,9.0,0.0,0.0,0,9.0,0
AuxiliaryServiceWithCustomClassLoader.java,206,1,2,7,1,4.0,1.0,31.0,10,5.0,63
AuxiliaryServicesInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
AuxiliaryServiceInfo.java,0,0,0,0,0,9.0,0.0,0.0,0,8.0,0
AuxiliaryServiceHelper.java,0,0,0,0,0,9.0,0.0,0.0,0,6.0,0
AuxiliaryService.java,0,0,0,0,0,6.0,0.0,0.0,0,7.0,0
AuxiliaryLocalPathHandler.java,0,0,0,0,0,9.0,0.0,0.0,0,6.0,0
AutoRefreshRMFailoverProxyProvider.java,0,0,0,0,0,7.0,0.0,0.0,0,0.0,0
AutoRefreshNoHARMFailoverProxyProvider.java,144,1,0,4,1,0.0,1.0,4.0,1,5.0,8
AutoQueueTemplatePropertiesInfo.java,0,0,0,0,0,8.0,0.0,0.0,0,6.0,0
AutoCreatedQueueTemplate.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
AutoCreatedQueueManagementPolicy.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
AutoCreatedQueueDeletionPolicy.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
AutoCreatedQueueDeletionEvent.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
AutoCreatedLeafQueueConfig.java,0,0,0,0,0,2.0,0.0,0.0,0,6.0,0
AutoCreatedLeafQueue.java,79,1,1,3,1,6.0,1.0,15.0,3,2.0,40
AttributeValue.java,0,0,0,0,0,3.0,0.0,0.0,0,1.0,0
AttributeMappingOperationType.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
AttributeExpressionOperation.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
Attribute.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
AsyncDispatcher.java,1159,4,1,25,4,0.0,4.0,15.0,4,6.0,44
AsyncCallback.java,0,0,0,0,0,7.0,0.0,0.0,0,3.0,0
AssignmentInformation.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
AssignedGpuDevice.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
AssignedDevice.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
Artifact.java,0,0,0,0,0,5.0,0.0,0.0,0,1.0,0
AppToFlowTableRW.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
AppToFlowTable.java,0,0,0,0,0,6.0,0.0,0.0,0,6.0,0
AppToFlowRowKey.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
AppToFlowColumnPrefix.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
AppToFlowColumnFamily.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
AppToFlowColumn.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
AppTimeoutsInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,4.0,0
AppTimeoutInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
AppStoreEntry.java,0,0,0,0,0,5.0,0.0,0.0,0,2.0,0
AppStoreControllerTest.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
AppStoreController.java,110,1,0,3,1,8.0,1.0,8.0,1,6.0,15
AppState.java,0,0,0,0,0,5.0,0.0,0.0,0,7.0,0
AppsPage.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
AppsInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,6.0,0
AppsInfo.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
AppsInfo.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
AppSchedulingInfo.java,0,0,0,0,0,4.0,0.0,109.0,18,0.0,193
AppsBlockWithMetrics.java,0,0,0,0,0,3.0,0.0,0.0,0,9.0,0
AppsBlock.java,203,1,0,6,1,8.0,1.0,5.0,1,7.0,8
AppsBlock.java,211,2,0,6,2,2.0,2.0,73.0,2,7.0,48
Apps.java,0,0,0,0,0,8.0,0.0,0.0,0,1.0,0
AppRequestAllocationInfo.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
AppReportFetcher.java,533,3,3,13,3,8.0,3.0,7.0,3,0.0,30
AppRemovedSchedulerEvent.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
AppQueue.java,0,0,0,0,0,5.0,0.0,0.0,0,7.0,0
AppPriorityACLsManager.java,0,0,0,0,0,8.0,0.0,0.0,0,9.0,0
AppPriorityACLGroup.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
AppPriorityACLConfigurationParser.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
AppPriority.java,0,0,0,0,0,2.0,0.0,0.0,0,5.0,0
AppPlacementAllocator.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
AppPage.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
AppPage.java,0,0,0,0,0,8.0,0.0,0.0,0,5.0,0
AppMetricsChecker.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
AppManagerTestBase.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
AppLogAggregatorImpl.java,2335,14,1,54,14,8.0,11.0,84.0,12,5.0,217
AppLogAggregator.java,0,0,0,0,0,6.0,0.0,0.0,0,5.0,0
AppLogAggregationStatusPage.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
AppListControllerTest.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
AppListController.java,130,1,0,3,1,0.0,1.0,5.0,1,5.0,5
ApplicationTimeoutType.java,0,0,0,0,0,6.0,0.0,0.0,0,5.0,0
ApplicationTimeoutPBImpl.java,0,0,0,0,0,3.0,0.0,0.0,0,4.0,0
ApplicationTimeout.java,0,0,0,0,0,8.0,0.0,0.0,0,3.0,0
ApplicationTerminationContext.java,0,0,0,0,0,3.0,0.0,0.0,0,8.0,0
ApplicationTableRW.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
ApplicationTable.java,0,0,0,0,0,2.0,0.0,0.0,0,4.0,0
ApplicationSubmissionContextPBImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
ApplicationSubmissionContextInterceptor.java,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0
ApplicationSubmissionContextInfo.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
ApplicationSubmissionContext.java,0,0,0,0,0,6.0,0.0,0.0,0,5.0,0
ApplicationStatisticsInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,6.0,0
ApplicationStateDataPBImpl.java,0,0,0,0,0,4.0,0.0,0.0,0,9.0,0
ApplicationStateData.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
ApplicationState.java,0,0,0,0,0,4.0,0.0,0.0,0,4.0,0
ApplicationStartDataPBImpl.java,0,0,0,0,0,2.0,0.0,0.0,0,2.0,0
ApplicationStartData.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
ApplicationsRequestScope.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
ApplicationsRequestBuilder.java,202,2,2,6,2,0.0,2.0,3.0,2,5.0,10
ApplicationSchedulingConfig.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
ApplicationRowKeyPrefix.java,0,0,0,0,0,4.0,0.0,0.0,0,0.0,0
ApplicationRowKey.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
ApplicationResourceUsageReportPBImpl.java,0,0,0,0,0,6.0,0.0,0.0,0,4.0,0
ApplicationResourceUsageReport.java,0,0,0,0,0,7.0,0.0,0.0,0,1.0,0
ApplicationReportSerDeser.java,0,0,0,0,0,4.0,0.0,0.0,0,2.0,0
ApplicationReportPBImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
ApplicationReport.java,0,0,0,0,0,3.0,0.0,0.0,0,3.0,0
ApplicationPlacementContext.java,0,0,0,0,0,8.0,0.0,0.0,0,3.0,0
ApplicationPlacementAllocatorFactory.java,130,1,0,3,1,9.0,1.0,2.0,1,3.0,9
ApplicationPage.java,133,1,0,4,1,8.0,1.0,6.0,1,8.0,6
ApplicationNotFoundException.java,0,0,0,0,0,4.0,0.0,0.0,0,6.0,0
ApplicationMetricsConstants.java,0,0,0,0,0,7.0,0.0,0.0,0,8.0,0
ApplicationMasterServiceUtils.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
ApplicationMasterServiceTestBase.java,1038,8,0,27,8,0.0,7.0,137.0,11,3.0,185
ApplicationMasterServiceProtoTestBase.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
ApplicationMasterServiceProcessor.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
ApplicationMasterServiceContext.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
ApplicationMasterService.java,0,0,0,0,0,2.0,0.0,0.0,0,5.0,0
ApplicationMasterProtocolPBServiceImpl.java,402,6,6,18,6,5.0,3.0,6.0,3,7.0,24
ApplicationMasterProtocolPBClientImpl.java,285,3,0,12,3,6.0,3.0,6.0,3,6.0,20
ApplicationMasterProtocolPB.java,0,0,0,0,0,3.0,0.0,0.0,0,4.0,0
ApplicationMasterProtocol.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
ApplicationMasterNotRegisteredException.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
ApplicationMasterLauncher.java,269,2,0,7,2,7.0,2.0,8.0,2,2.0,12
ApplicationMaster.java,3774,20,3,72,20,5.0,20.0,114.0,21,0.0,240
ApplicationLocalizationEvent.java,0,0,0,0,0,3.0,0.0,0.0,0,3.0,0
ApplicationInitializationContext.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
ApplicationInitEvent.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
ApplicationInitedEvent.java,0,0,0,0,0,5.0,0.0,0.0,0,1.0,0
ApplicationImpl.java,324,3,0,9,3,8.0,3.0,22.0,7,6.0,49
ApplicationIdPBImpl.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
ApplicationIdNotProvidedException.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
ApplicationId.java,132,1,1,3,1,7.0,1.0,7.0,1,5.0,15
ApplicationHomeSubClusterPBImpl.java,0,0,0,0,0,6.0,0.0,0.0,0,9.0,0
ApplicationHomeSubCluster.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
ApplicationHistoryWriter.java,0,0,0,0,0,7.0,0.0,0.0,0,9.0,0
ApplicationHistoryStoreTestUtils.java,0,0,0,0,0,5.0,0.0,0.0,0,9.0,0
ApplicationHistoryStore.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
ApplicationHistoryServer.java,400,3,2,12,3,2.0,3.0,40.0,3,2.0,73
ApplicationHistoryReader.java,0,0,0,0,0,9.0,0.0,0.0,0,9.0,0
ApplicationHistoryProtocolPBServiceImpl.java,1206,18,18,54,18,4.0,9.0,18.0,9,4.0,77
ApplicationHistoryProtocolPBClientImpl.java,855,9,0,36,9,2.0,9.0,18.0,9,4.0,64
ApplicationHistoryProtocolPB.java,0,0,0,0,0,5.0,0.0,0.0,0,8.0,0
ApplicationHistoryProtocol.java,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0
ApplicationHistoryManagerOnTimelineStore.java,938,2,0,13,2,2.0,2.0,32.0,3,0.0,45
ApplicationHistoryManagerImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
ApplicationHistoryManager.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
ApplicationHistoryData.java,0,0,0,0,0,7.0,0.0,0.0,0,6.0,0
ApplicationHistoryClientService.java,240,3,3,12,3,8.0,3.0,12.0,3,3.0,27
ApplicationFinishEvent.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
ApplicationFinishDataPBImpl.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
ApplicationFinishData.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
ApplicationEventType.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
ApplicationEvent.java,0,0,0,0,0,8.0,0.0,0.0,0,4.0,0
ApplicationEntityReader.java,121,1,1,3,1,4.0,1.0,3.0,1,1.0,6
ApplicationEntity.java,0,0,0,0,0,5.0,0.0,0.0,0,7.0,0
ApplicationContainerInitEvent.java,0,0,0,0,0,3.0,0.0,0.0,0,8.0,0
ApplicationContainerFinishedEvent.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
ApplicationConstants.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
ApplicationColumnPrefix.java,0,0,0,0,0,8.0,0.0,0.0,0,2.0,0
ApplicationColumnFamily.java,0,0,0,0,0,4.0,0.0,0.0,0,2.0,0
ApplicationColumn.java,0,0,0,0,0,7.0,0.0,0.0,0,1.0,0
ApplicationClientProtocolPBServiceImpl.java,4738,70,70,210,70,2.0,35.0,70.0,35,1.0,286
ApplicationClientProtocolPBClientImpl.java,3325,35,0,140,35,8.0,35.0,70.0,35,4.0,247
ApplicationClientProtocolPB.java,0,0,0,0,0,8.0,0.0,0.0,0,5.0,0
ApplicationClientProtocol.java,0,0,0,0,0,7.0,0.0,0.0,0,5.0,0
ApplicationCLI.java,4784,18,2,96,18,5.0,13.0,67.0,13,3.0,155
ApplicationClassLoader.java,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0
ApplicationBaseProtocol.java,0,0,0,0,0,7.0,0.0,0.0,0,8.0,0
ApplicationAttemptStateDataPBImpl.java,268,2,0,10,2,2.0,2.0,11.0,0,1.0,29
ApplicationAttemptStateData.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
ApplicationAttemptStartDataPBImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
ApplicationAttemptStartData.java,0,0,0,0,0,2.0,0.0,0.0,0,1.0,0
ApplicationAttemptReportPBImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
ApplicationAttemptReport.java,0,0,0,0,0,5.0,0.0,0.0,0,8.0,0
ApplicationAttemptNotFoundException.java,0,0,0,0,0,8.0,0.0,0.0,0,9.0,0
ApplicationAttemptIdPBImpl.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
