CatchAndDoNothing,CatchAndReturnNull,CatchLOC,CatchQuantity,CatchRecoverability,CatchSLOC,DummyCatch,ExceptionHandlingStrategy,FlowHandlingActions,FlowQuantity,IncompleteImplementation,Invoked Methods,LogAndThrow,OverCatch,ThrowKitchenSink,Try Quantity,5,TrySLOC
0.0,0.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,0.0,2.0,6.0,0,1.0,0
0.0,0.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,0.0,9.0,7.0,0,6.0,0
10.0,2.0,80,1,0,3,1,3.0,1,1.0,1.0,5.0,4.0,1.0,9.0,2,3.0,14
0.0,5.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,9.0,3.0,8.0,0,2.0,0
0.0,7.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,3.0,7.0,5.0,0,1.0,0
0.0,5.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,4.0,6.0,2.0,0,5.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,7.0,1.0,0,7.0,0
2.0,3.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,4.0,2.0,8.0,0,2.0,0
0.0,1.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,7.0,9.0,3.0,0,2.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,2.0,0.0,0,1.0,0
0.0,9.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,5.0,5.0,9.0,0,9.0,0
47.0,3.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,8.0,5.0,9.0,0,5.0,0
7.0,6.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,3.0,1.0,5.0,0,7.0,0
312.0,0.0,129,1,1,3,1,0.0,1,1.0,1.0,4.0,2.0,4.0,3.0,1,7.0,9
0.0,2.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,1.0,3.0,2.0,0,0.0,0
0.0,5.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,3.0,1.0,5.0,0,5.0,0
150.0,0.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,8.0,2.0,9.0,0,8.0,0
0.0,3.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,9.0,0.0,8.0,0,9.0,0
50.0,3.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,8.0,3.0,9.0,0,9.0,0
0.0,4.0,65,1,0,3,1,5.0,1,1.0,1.0,1.0,7.0,5.0,9.0,1,4.0,5
0.0,5.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,4.0,6.0,3.0,0,3.0,0
0.0,0.0,1324,1,1,7,0,0.0,1,1.0,1.0,14.0,3.0,0.0,3.0,1,4.0,41
0.0,5.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,3.0,8.0,3.0,0,6.0,0
0.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,1.0,6.0,6.0,0,0.0,0
0.0,2.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,6.0,8.0,6.0,0,9.0,0
3.0,4.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,3.0,8.0,2.0,0,8.0,0
0.0,3.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,0.0,3.0,3.0,0,5.0,0
0.0,4.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,3.0,0.0,3.0,0,8.0,0
0.0,5.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,7.0,2.0,4.0,0,5.0,0
0.0,8.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,7.0,2.0,2.0,0,2.0,0
2.0,1.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,1.0,9.0,3.0,0,3.0,0
3.0,6.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,3.0,4.0,1.0,0,4.0,0
0.0,8.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,6.0,7.0,9.0,0,2.0,0
0.0,8.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,7.0,9.0,4.0,0,0.0,0
0.0,7.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,0.0,9.0,2.0,0,4.0,0
309.0,4.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,3.0,6.0,9.0,0,5.0,0
0.0,2.0,92,1,0,3,1,1.0,1,1.0,1.0,23.0,8.0,8.0,3.0,2,7.0,34
0.0,0.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,3.0,6.0,6.0,0,5.0,0
0.0,4.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,8.0,1.0,8.0,0,8.0,0
1.0,7.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,8.0,6.0,2.0,0,0.0,0
2.0,6.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,7.0,8.0,9.0,0,6.0,0
0.0,6.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,9.0,4.0,1.0,0,0.0,0
5.0,9.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,6.0,0.0,5.0,0,4.0,0
0.0,1.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,8.0,9.0,1.0,0,3.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,1.0,2.0,0,1.0,0
0.0,2.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,6.0,6.0,0.0,0,5.0,0
0.0,3.0,3204,20,13,64,16,9.0,20,16.0,1.0,82.0,5.0,7.0,6.0,16,6.0,196
0.0,2.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,8.0,5.0,1.0,0,7.0,0
0.0,7.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,8.0,7.0,9.0,0,1.0,0
0.0,1.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,6.0,6.0,1.0,0,8.0,0
47.0,2.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,3.0,0.0,7.0,0,3.0,0
0.0,4.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,6.0,8.0,0,3.0,0
0.0,3.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,8.0,7.0,3.0,0,1.0,0
0.0,3.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,5.0,2.0,2.0,0,2.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,5.0,8.0,0,8.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,4.0,9.0,0,5.0,0
0.0,6.0,491,3,2,10,2,4.0,3,3.0,1.0,13.0,6.0,8.0,2.0,3,5.0,33
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,5.0,8.0,0,5.0,0
314.0,3.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,9.0,2.0,0.0,0,1.0,0
0.0,6.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,0.0,2.0,9.0,0,8.0,0
149.0,2.0,140,1,1,4,0,3.0,1,1.0,1.0,49.0,2.0,0.0,1.0,3,5.0,86
0.0,5.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,4.0,5.0,3.0,0,1.0,0
0.0,6.0,317,3,1,11,1,6.0,3,3.0,1.0,34.0,9.0,3.0,5.0,5,6.0,62
0.0,2.0,670,10,10,30,10,9.0,10,5.0,1.0,10.0,7.0,5.0,8.0,5,7.0,46
0.0,0.0,475,5,0,20,0,7.0,5,5.0,1.0,10.0,9.0,7.0,6.0,5,3.0,35
0.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,3.0,3.0,1.0,0,4.0,0
0.0,6.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,3.0,6.0,6.0,0,1.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,8.0,2.0,0,8.0,0
0.0,2.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,0.0,0.0,7.0,0,3.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,4.0,6.0,0,9.0,0
0.0,9.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,6.0,1.0,2.0,0,5.0,0
0.0,7.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,9.0,0.0,0,8.0,0
0.0,5.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,5.0,3.0,0.0,0,0.0,0
3.0,3.0,413,2,0,12,0,8.0,2,2.0,1.0,9.0,1.0,7.0,3.0,2,1.0,25
0.0,0.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,4.0,0.0,8.0,0,4.0,0
0.0,9.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,4.0,6.0,9.0,0,5.0,0
0.0,6.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,8.0,6.0,2.0,0,9.0,0
0.0,3.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,8.0,9.0,4.0,0,9.0,0
5.0,4.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,3.0,7.0,9.0,0,8.0,0
0.0,0.0,1292,5,1,33,3,8.0,5,5.0,1.0,85.0,1.0,9.0,3.0,16,7.0,202
0.0,1.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,2.0,7.0,9.0,0,3.0,0
3.0,9.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,3.0,6.0,2.0,0,6.0,0
49.0,5.0,154,1,1,3,1,1.0,1,1.0,1.0,6.0,1.0,6.0,4.0,1,9.0,12
0.0,6.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,6.0,1.0,8.0,0,5.0,0
0.0,3.0,130,1,1,3,1,8.0,1,1.0,1.0,2.0,8.0,4.0,7.0,1,6.0,6
0.0,6.0,708,4,3,16,2,2.0,4,4.0,1.0,37.0,4.0,3.0,0.0,4,1.0,79
0.0,1.0,365,2,0,6,2,3.0,2,2.0,1.0,8.0,2.0,3.0,6.0,2,7.0,14
0.0,6.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,4.0,5.0,3.0,0,2.0,0
0.0,1.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,3.0,3.0,0,3.0,0
0.0,0.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,1.0,1.0,4.0,0,0.0,0
0.0,5.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,4.0,5.0,6.0,0,8.0,0
0.0,4.0,325,3,1,10,2,5.0,3,3.0,1.0,10.0,0.0,6.0,3.0,3,5.0,25
28.0,3.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,8.0,2.0,0,7.0,0
0.0,6.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,9.0,6.0,4.0,0,7.0,0
0.0,8.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,5.0,4.0,7.0,0,5.0,0
0.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,2.0,3.0,7.0,0,7.0,0
0.0,5.0,125,1,0,3,1,3.0,1,1.0,1.0,3.0,4.0,6.0,9.0,1,3.0,7
0.0,1.0,136,2,0,5,2,5.0,2,2.0,1.0,20.0,5.0,6.0,2.0,3,8.0,20
0.0,9.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,5.0,0.0,9.0,0,1.0,0
0.0,4.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,7.0,4.0,5.0,0,3.0,0
0.0,8.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,4.0,3.0,7.0,0,0.0,0
268.0,7.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,9.0,9.0,8.0,0,6.0,0
14.0,9.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,9.0,7.0,7.0,0,4.0,0
0.0,5.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,8.0,3.0,9.0,0,1.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,8.0,3.0,0,8.0,0
0.0,5.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,5.0,9.0,6.0,0,0.0,0
268.0,6.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,8.0,0.0,8.0,0,8.0,0
0.0,0.0,3611,16,4,66,11,7.0,16,12.0,1.0,81.0,4.0,7.0,4.0,15,3.0,178
12.0,8.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,7.0,9.0,5.0,0,2.0,0
0.0,3.0,77,1,1,3,1,2.0,1,1.0,1.0,2.0,8.0,3.0,8.0,1,0.0,6
0.0,2.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,7.0,1.0,7.0,0,9.0,0
0.0,6.0,238,2,0,7,1,4.0,2,2.0,1.0,43.0,3.0,9.0,5.0,3,9.0,90
0.0,9.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,6.0,9.0,0.0,0,0.0,0
0.0,3.0,325,2,2,11,1,1.0,2,1.0,1.0,13.0,4.0,1.0,0.0,1,1.0,34
14.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,0.0,3.0,0,1.0,0
0.0,2.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,2.0,0.0,0,6.0,0
0.0,1.0,412,2,2,11,1,2.0,2,1.0,1.0,11.0,7.0,0.0,6.0,1,2.0,22
0.0,6.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,4.0,9.0,7.0,0,2.0,0
0.0,0.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,7.0,5.0,5.0,0,1.0,0
0.0,8.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,9.0,8.0,9.0,0,3.0,0
0.0,1.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,1.0,8.0,4.0,0,1.0,0
0.0,9.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,5.0,8.0,7.0,0,5.0,0
10.0,0.0,230,2,0,6,2,2.0,2,2.0,1.0,45.0,3.0,2.0,9.0,2,1.0,45
0.0,5.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,6.0,8.0,4.0,0,2.0,0
0.0,7.0,1090,6,0,18,6,8.0,6,5.0,1.0,57.0,0.0,4.0,6.0,5,2.0,109
0.0,3.0,103,1,0,3,1,4.0,1,1.0,1.0,4.0,2.0,6.0,1.0,1,8.0,9
0.0,1.0,1008,5,5,17,3,2.0,5,4.0,1.0,87.0,2.0,4.0,2.0,5,5.0,141
0.0,2.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,9.0,9.0,4.0,0,6.0,0
0.0,2.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,7.0,1.0,4.0,0,6.0,0
0.0,9.0,3312,15,4,75,8,3.0,15,15.0,1.0,99.0,9.0,4.0,5.0,18,1.0,199
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,9.0,0.0,0,4.0,0
0.0,5.0,133,1,1,3,1,7.0,1,1.0,1.0,2.0,8.0,3.0,0.0,1,7.0,13
0.0,5.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,2.0,3.0,1.0,0,8.0,0
144.0,9.0,1122,6,4,23,2,1.0,6,6.0,1.0,25.0,9.0,9.0,6.0,6,7.0,52
47.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,1.0,8.0,0,4.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,8.0,7.0,0,0.0,0
0.0,3.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,6.0,6.0,0,1.0,0
0.0,5.0,755,4,4,25,4,4.0,4,4.0,1.0,17.0,5.0,8.0,1.0,4,0.0,37
0.0,7.0,0,0,0,0,0,1.0,0,0.0,1.0,21.0,2.0,9.0,0.0,2,3.0,49
0.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,7.0,3.0,8.0,0,9.0,0
170.0,8.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,5.0,7.0,2.0,0,6.0,0
0.0,6.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,7.0,0.0,2.0,0,0.0,0
0.0,2.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,0.0,7.0,3.0,0,5.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,1.0,5.0,0,8.0,0
5.0,4.0,336,3,0,11,2,3.0,3,3.0,1.0,14.0,0.0,9.0,4.0,3,7.0,26
0.0,2.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,8.0,2.0,0,0.0,0
0.0,1.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,0.0,9.0,7.0,0,4.0,0
0.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,71.0,1.0,9.0,5.0,8,8.0,108
268.0,5.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,9.0,5.0,3.0,0,9.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,1.0,5.0,0,7.0,0
0.0,3.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,3.0,6.0,9.0,0,5.0,0
0.0,7.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,5.0,9.0,3.0,0,7.0,0
0.0,2.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,2.0,3.0,9.0,0,4.0,0
259.0,7.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,4.0,5.0,0,3.0,0
0.0,2.0,1430,6,4,25,1,5.0,6,6.0,1.0,27.0,1.0,4.0,2.0,6,4.0,53
0.0,5.0,146,1,0,3,1,4.0,1,1.0,1.0,3.0,7.0,4.0,1.0,1,4.0,6
0.0,4.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,3.0,5.0,4.0,0,2.0,0
0.0,0.0,87,1,1,3,1,2.0,1,1.0,1.0,1.0,6.0,2.0,2.0,1,6.0,10
42.0,2.0,0,0,0,0,0,6.0,0,0.0,1.0,21.0,9.0,4.0,4.0,4,3.0,20
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,2.0,9.0,0,7.0,0
44.0,5.0,101,1,0,3,1,4.0,1,1.0,1.0,3.0,2.0,1.0,3.0,1,0.0,5
0.0,8.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,7.0,3.0,3.0,0,5.0,0
0.0,0.0,328,4,4,12,4,2.0,4,4.0,1.0,8.0,3.0,9.0,9.0,4,3.0,33
186.0,8.0,380,4,0,16,0,9.0,4,4.0,1.0,8.0,8.0,2.0,9.0,4,1.0,28
10.0,4.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,7.0,4.0,1.0,0,4.0,0
0.0,9.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,1.0,9.0,5.0,0,8.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,3.0,0,6.0,0
0.0,5.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,3.0,7.0,1.0,0,6.0,0
247.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,4.0,3.0,0,0.0,0
0.0,4.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,4.0,1.0,0.0,0,0.0,0
5.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,7.0,0
0.0,0.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,9.0,5.0,5.0,0,3.0,0
0.0,1.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,3.0,8.0,8.0,0,5.0,0
0.0,7.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,6.0,2.0,8.0,0,6.0,0
0.0,7.0,466,2,0,7,1,4.0,2,2.0,1.0,17.0,0.0,4.0,3.0,2,9.0,36
0.0,3.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,0.0,2.0,0,9.0,0
0.0,3.0,289,2,1,6,1,2.0,2,2.0,1.0,10.0,0.0,2.0,9.0,3,4.0,25
0.0,3.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,3.0,1.0,1.0,0,5.0,0
0.0,0.0,188,1,1,4,0,6.0,1,1.0,1.0,7.0,8.0,1.0,1.0,1,2.0,12
0.0,0.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,2.0,3.0,0.0,0,1.0,0
4.0,9.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,2.0,2.0,2.0,0,2.0,0
0.0,6.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,6.0,9.0,4.0,0,6.0,0
1.0,3.0,126,2,2,6,2,4.0,2,2.0,1.0,4.0,3.0,2.0,7.0,2,2.0,10
15.0,6.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,5.0,3.0,2.0,0,4.0,0
268.0,7.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,8.0,2.0,0.0,0,5.0,0
0.0,5.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,4.0,3.0,5.0,0,5.0,0
14.0,1.0,205,2,2,8,0,4.0,2,2.0,1.0,4.0,0.0,6.0,6.0,2,3.0,16
28.0,8.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,3.0,2.0,0.0,0,0.0,0
22.0,6.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,3.0,0.0,6.0,0,2.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,5.0,5.0,0,9.0,0
0.0,8.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,5.0,6.0,3.0,0,6.0,0
50.0,6.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,5.0,5.0,0,5.0,0
0.0,1.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,5.0,6.0,3.0,0,8.0,0
0.0,3.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,8.0,9.0,9.0,0,9.0,0
0.0,2.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,0.0,3.0,3.0,0,8.0,0
0.0,0.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,9.0,2.0,5.0,0,7.0,0
117.0,2.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,3.0,0.0,1.0,0,7.0,0
0.0,0.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,3.0,5.0,4.0,0,6.0,0
0.0,4.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,9.0,2.0,2.0,0,8.0,0
0.0,4.0,512,2,0,6,1,4.0,2,2.0,1.0,4.0,4.0,7.0,6.0,2,8.0,15
0.0,8.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,2.0,4.0,4.0,0,1.0,0
48.0,7.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,9.0,8.0,3.0,0,4.0,0
0.0,9.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,7.0,4.0,5.0,0,6.0,0
0.0,3.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,0.0,9.0,5.0,0,3.0,0
0.0,1.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,2.0,7.0,7.0,0,4.0,0
0.0,6.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,4.0,1.0,0,5.0,0
0.0,7.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,2.0,5.0,0,4.0,0
0.0,3.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,4.0,4.0,9.0,0,5.0,0
0.0,0.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,6.0,4.0,0.0,0,4.0,0
5.0,1.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,5.0,3.0,6.0,0,5.0,0
15.0,5.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,3.0,4.0,6.0,0,6.0,0
0.0,2.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,8.0,4.0,5.0,0,3.0,0
8.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,6.0,2.0,0,6.0,0
0.0,0.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,9.0,4.0,4.0,0,2.0,0
0.0,2.0,883,6,0,18,5,0.0,6,6.0,1.0,38.0,1.0,9.0,6.0,7,0.0,121
0.0,9.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,8.0,6.0,8.0,0,2.0,0
14.0,9.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,7.0,5.0,5.0,0,2.0,0
0.0,7.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,4.0,9.0,4.0,0,5.0,0
0.0,8.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,1.0,0.0,5.0,0,6.0,0
0.0,0.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,0.0,7.0,9.0,0,4.0,0
0.0,4.0,583,4,1,12,4,8.0,4,4.0,1.0,11.0,3.0,8.0,2.0,4,3.0,24
0.0,3.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,9.0,8.0,3.0,0,2.0,0
0.0,8.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,2.0,4.0,5.0,0,2.0,0
0.0,7.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,6.0,4.0,7.0,0,5.0,0
0.0,1.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,9.0,4.0,2.0,0,3.0,0
0.0,2.0,203,3,0,8,3,4.0,3,3.0,1.0,50.0,1.0,8.0,0.0,3,1.0,69
0.0,2.0,531,4,0,17,4,6.0,4,4.0,1.0,41.0,3.0,7.0,0.0,5,3.0,63
0.0,8.0,126,1,0,3,1,2.0,1,1.0,1.0,3.0,8.0,5.0,8.0,1,5.0,6
0.0,6.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,4.0,2.0,8.0,0,1.0,0
0.0,3.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,1.0,9.0,2.0,0,7.0,0
0.0,9.0,320,2,0,6,2,8.0,2,2.0,1.0,9.0,9.0,5.0,5.0,2,2.0,13
0.0,9.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,0.0,5.0,5.0,0,4.0,0
0.0,9.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,5.0,7.0,7.0,0,3.0,0
0.0,6.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,6.0,5.0,3.0,0,3.0,0
0.0,8.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,0.0,2.0,0,6.0,0
0.0,2.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,8.0,7.0,8.0,0,5.0,0
0.0,6.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,2.0,3.0,6.0,0,0.0,0
0.0,8.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,9.0,9.0,8.0,0,6.0,0
47.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,5.0,3.0,4.0,0,9.0,0
0.0,0.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,5.0,2.0,6.0,0,2.0,0
0.0,2.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,0.0,5.0,7.0,0,6.0,0
32.0,1.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,7.0,8.0,9.0,0,2.0,0
0.0,2.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,8.0,0.0,0,6.0,0
0.0,6.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,4.0,0.0,6.0,0,2.0,0
0.0,2.0,907,3,0,15,0,9.0,3,2.0,1.0,68.0,1.0,5.0,3.0,2,9.0,97
0.0,2.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,5.0,0.0,1.0,0,1.0,0
1.0,9.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,6.0,4.0,2.0,0,4.0,0
